aaaammjj,num_poste,pmerm,tsvm,brume,brou,fumee,etpgrille
20220126,78005002,,6.7,,,,0.0
20210310,78005002,,7.0,,,,1.3
20210309,78505001,,,,,,1.4
20220401,78562001,,,,,,0.8
20201123,78505001,,,,,,0.7
20210605,78646002,,13.9,,,,3.4
20221228,78646002,,10.9,,,,0.2
20210729,78380001,,,,,,4.4
20210825,78005002,,13.5,,,,4.3
20210905,78505001,,,,,,3.6
20211216,78646002,,9.3,,,,0.5
20210617,78005002,,21.8,,,,4.0
20200527,78621001,1032.4,11.4,0.0,0.0,0.0,5.8
20220616,78486002,,,,,,6.2
20220909,78481001,,,,,,2.7
20210825,78354001,,11.9,,,,4.4
20220302,78486002,,,,,,2.0
20200110,78646002,,9.0,,,,0.9
20201208,78486002,,,,,,0.3
20220808,78380001,,,,,,7.2
20200614,78640001,1016.5,13.9,0.0,0.0,0.0,3.5
20200505,78620001,1016.6,10.6,0.0,0.0,0.0,2.3
20221124,78005002,,10.3,,,,0.7
20210801,78486002,,,,,,4.1
20220623,78640001,1009.9,16.8,0.0,0.0,0.0,5.8
20220703,78620001,1020.7,12.3,0.0,0.0,0.0,5.4
20200906,78486002,,,,,,2.7
20220927,78621001,1003.8,11.9,0.0,0.0,0.0,1.4
20220421,78481001,,,,,,3.9
20220903,78562001,,,,,,3.1
20200918,78505001,,,,,,4.2
20220704,78481001,,,,,,5.6
20211101,78621001,1001.9,10.1,0.0,0.0,0.0,1.0
20210523,78354001,,9.6,,,,3.1
20220724,78621001,1016.1,16.6,,,,6.1
20220810,78354001,,12.2,,,,7.3
20200610,78562001,,,,,,3.1
20201007,78646002,,12.6,,,,2.2
20220820,78640001,1019.7,13.6,0.0,0.0,0.0,3.9
20220922,78621001,1021.0,8.9,0.0,0.0,0.0,2.1
20200926,78621001,1009.1,8.9,0.0,0.0,0.0,2.6
20200917,78486002,,,,,,5.6
20210120,78621001,998.4,7.3,0.0,0.0,0.0,2.0
20210531,78005002,,10.9,,,,5.2
20220308,78621001,1017.3,5.1,,0.0,,2.0
20200521,78505001,,,,,,4.7
20220312,78562001,,,,,,1.5
20220223,78380001,,,,,,0.8
20220212,78505001,,,,,,1.2
20210421,78562001,,,,,,3.1
20220124,78621001,1032.4,6.0,1.0,1.0,0.0,0.6
20200103,78640001,1025.6,10.3,0.0,0.0,0.0,0.9
20210919,78562001,,,,,,3.0
20221215,78620001,1007.7,4.2,0.0,0.0,0.0,0.8
20210712,78354001,,17.5,,,,3.0
20210522,78646002,,9.9,,,,3.6
20210504,78620001,1007.6,9.0,0.0,0.0,0.0,3.2
20200529,78562001,,,,,,6.3
20221110,78486002,,,,,,0.6
20220421,78505001,,,,,,3.3
20200510,78505001,,,,,,3.1
20220919,78481001,,,,,,2.9
20200618,78640001,1012.8,13.2,0.0,0.0,0.0,4.0
20201118,78505001,,,,,,0.9
20211224,78354001,,10.6,,,,0.0
20210326,78640001,1018.3,7.8,0.0,0.0,0.0,2.6
20200612,78640001,1003.4,14.4,0.0,0.0,0.0,3.1
20210218,78562001,,,,,,1.1
20221104,78380001,,,,,,1.0
20200811,78562001,,,,,,5.2
20221205,78640001,1020.6,6.4,1.0,0.0,0.0,0.1
20220228,78646002,,5.1,,,,1.5
20210108,78380001,,,,,,0.5
20200711,78620001,1025.1,9.4,0.0,0.0,0.0,5.4
20200124,78621001,1023.7,5.7,1.0,0.0,0.0,0.5
20220413,78646002,,13.5,,,,1.5
20210828,78646002,,14.4,,,,2.8
20220329,78481001,,,,,,2.4
20220819,78620001,1017.6,17.4,0.0,0.0,0.0,3.1
20200406,78646002,,10.0,,,,2.4
20200221,78005002,,6.7,,,,0.9
20210728,78562001,,,,,,4.2
20210103,78380001,,,,,,0.3
20210114,78646002,,10.1,,,,0.9
20221122,78640001,997.3,8.4,0.0,0.0,0.0,0.8
20220827,78562001,,,,,,4.8
20210215,78620001,1025.6,7.2,0.0,0.0,0.0,0.9
20201114,78621001,1014.8,11.9,0.0,0.0,0.0,1.3
20201116,78620001,1020.2,10.4,0.0,0.0,0.0,1.1
20201112,78005002,,9.9,,,,1.0
20210908,78505001,,,,,,4.4
20220728,78380001,,,,,,5.7
20221116,78380001,,,,,,0.6
20210415,78354001,,5.5,,,,2.3
20211002,78005002,,15.5,,,,0.4
20210527,78380001,,,,,,3.8
20210224,78621001,1028.7,10.5,0.0,0.0,0.0,2.1
20200823,78380001,,,,,,4.7
20221013,78640001,1018.5,13.9,1.0,0.0,0.0,0.6
20220625,78621001,1012.0,14.6,0.0,0.0,0.0,2.4
20200320,78380001,,,,,,2.9
20220526,78562001,,,,,,3.7
20200212,78646002,,7.1,,,,1.4
20201230,78640001,1004.6,7.2,1.0,0.0,0.0,0.7
20201104,78005002,,7.1,,,,0.6
20200108,78646002,,12.8,,,,0.0
20220907,78646002,,16.8,,,,2.4
20210530,78005002,,11.3,,,,5.3
20221023,78005002,,14.3,,,,2.7
20210116,78005002,,5.7,,,,0.3
20211012,78005002,,10.8,,,,0.7
20211009,78486002,,,,,,1.4
20220922,78481001,,,,,,2.4
20220624,78640001,1008.8,16.0,0.0,0.0,0.0,4.6
20221005,78380001,,,,,,2.6
20221125,78354001,,9.8,,,,0.8
20210408,78005002,,6.0,,,,2.5
20220529,78481001,,,,,,3.7
20210610,78486002,,,,,,5.3
20210720,78505001,,,,,,5.3
20220803,78562001,,,,,,6.8
20210223,78380001,,,,,,1.9
20210606,78640001,1024.4,12.4,0.0,0.0,0.0,4.5
20211224,78486002,,,,,,0.1
20200523,78005002,,10.4,,,,4.9
20201222,78620001,1016.7,14.7,0.0,0.0,0.0,0.4
20220901,78505001,,,,,,4.1
20201021,78005002,,14.2,,,,2.5
20211110,78621001,1025.2,7.1,1.0,1.0,0.0,0.6
20201219,78621001,1013.6,10.5,0.0,0.0,0.0,0.4
20220926,78486002,,,,,,1.2
20221025,78646002,,14.8,,,,1.5
20210921,78562001,,,,,,2.4
20221222,78621001,1008.5,12.6,1.0,0.0,0.0,0.6
20201105,78640001,1036.0,7.7,0.0,0.0,0.0,1.4
20200703,78646002,,12.0,,,,4.8
20201127,78380001,,,,,,0.5
20211107,78646002,,10.0,,,,0.7
20210818,78640001,1019.5,15.8,0.0,0.0,0.0,2.5
20201206,78640001,999.2,7.2,1.0,0.0,0.0,0.9
20211101,78505001,,,,,,1.3
20201011,78380001,,,,,,1.6
20200405,78354001,,6.7,,,,5.2
20210402,78005002,,7.6,,,,3.1
20210829,78380001,,,,,,2.6
20221112,78380001,,,,,,0.2
20200130,78621001,1011.3,10.9,0.0,0.0,0.0,0.1
20220529,78620001,1016.1,7.9,0.0,0.0,0.0,3.7
20220721,78486002,,,,,,4.3
20210610,78646002,,15.9,,,,5.3
20200804,78005002,,10.3,,,,4.4
20220305,78380001,,,,,,1.1
20220806,78505001,,,,,,5.7
20200625,78005002,,15.3,,,,6.8
20210329,78621001,1030.2,7.1,0.0,0.0,0.0,3.3
20210306,78354001,,4.1,,,,2.0
20210221,78486002,,,,,,2.4
20211006,78640001,1022.5,10.6,0.0,0.0,0.0,2.2
20210125,78562001,,,,,,0.8
20200914,78486002,,,,,,5.8
20220219,78380001,,,,,,1.5
20210717,78354001,,15.7,,,,3.9
20210826,78640001,1019.0,13.9,0.0,0.0,0.0,3.0
20211123,78481001,,,,,,0.0
20221020,78646002,,16.9,,,,2.0
20211218,78620001,1035.7,7.7,1.0,0.0,0.0,0.5
20210109,78354001,,5.2,,,,0.4
20220629,78481001,,,,,,5.4
20211015,78486002,,,,,,1.3
20211210,78380001,,,,,,1.1
20210821,78620001,1016.7,16.8,0.0,0.0,0.0,3.4
20220810,78505001,,,,,,7.5
20220215,78481001,,,,,,1.0
20210610,78640001,1021.5,15.4,0.0,0.0,0.0,5.6
20220717,78481001,,,,,,7.1
20200427,78640001,1007.1,11.2,0.0,0.0,0.0,4.1
20220714,78621001,1019.9,14.1,0.0,0.0,0.0,7.6
20210620,78505001,,,,,,4.3
20221108,78562001,,,,,,1.5
20220126,78380001,,,,,,0.1
20210611,78486002,,,,,,4.8
20201024,78380001,,,,,,1.2
20210115,78354001,,4.9,,,,1.0
20220308,78354001,,5.3,,,,2.2
20211003,78486002,,,,,,1.2
20220807,78621001,1023.3,10.4,,0.0,,6.3
20210504,78005002,,8.9,,,,3.8
20220209,78354001,,8.1,,,,0.4
20220726,78481001,,,,,,4.2
20210315,78505001,,,,,,1.7
20211027,78380001,,,,,,0.7
20200208,78380001,,,,,,0.9
20221214,78505001,,,,,,0.5
20210516,78562001,,,,,,2.9
20200619,78005002,,13.1,,,,2.7
20220221,78505001,,,,,,1.7
20210410,78620001,1010.0,11.1,0.0,0.0,0.0,1.1
20220503,78380001,,,,,,4.9
20211018,78646002,,13.7,,,,0.5
20210320,78620001,1029.3,6.1,1.0,0.0,0.0,1.5
20220823,78621001,1016.3,18.8,0.0,0.0,0.0,3.1
20210214,78005002,,3.2,,,,1.2
20210701,78005002,,15.6,,,,3.2
20200213,78562001,,,,,,1.5
20210527,78646002,,10.2,,,,3.8
20220918,78620001,1021.6,9.2,0.0,0.0,0.0,2.8
20201001,78646002,,12.6,,,,2.6
20210203,78646002,,10.6,,,,1.0
20200412,78005002,,10.6,,,,3.2
20220727,78481001,,,,,,5.3
20221214,78621001,1003.1,4.8,1.0,0.0,0.0,0.6
20200829,78505001,,,,,,2.2
20210103,78640001,1014.1,6.5,1.0,1.0,0.0,0.6
20221111,78354001,,10.6,,,,0.8
20200530,78620001,1019.5,9.4,0.0,0.0,0.0,5.9
20200708,78354001,,14.9,,,,4.8
20210302,78354001,,6.6,,,,1.5
20200102,78562001,,,,,,0.1
20220115,78562001,,,,,,0.4
20210803,78486002,,,,,,2.9
20221013,78486002,,,,,,0.3
20200414,78005002,,5.4,,,,3.4
20220316,78562001,,,,,,1.3
20220509,78646002,,11.9,,,,4.4
20211218,78005002,,8.3,,,,0.1
20220426,78620001,1019.2,8.4,1.0,0.0,,2.7
20200108,78562001,,,,,,0.0
20220312,78486002,,,,,,1.3
20200108,78380001,,,,,,0.0
20221021,78354001,,15.1,,,,2.1
20220422,78380001,,,,,,4.0
20221101,78562001,,,,,,1.5
20220127,78486002,,,,,,0.5
20220111,78646002,,6.4,,,,0.2
20210531,78620001,1018.3,9.5,0.0,0.0,0.0,5.7
20220725,78354001,,14.6,,,,6.5
20201117,78005002,,10.7,,,,1.4
20211227,78005002,,11.9,,,,0.1
20221119,78005002,,9.1,,,,0.4
20210201,78562001,,,,,,0.7
20210926,78380001,,,,,,1.9
20200524,78380001,,,,,,3.7
20200430,78646002,,10.4,,,,2.6
20220402,78620001,1018.9,4.5,0.0,0.0,0.0,2.5
20211129,78640001,1015.4,6.0,0.0,0.0,0.0,0.6
20220706,78380001,,,,,,5.0
20200403,78646002,,8.6,,,,2.4
20200208,78640001,1021.0,9.5,0.0,0.0,0.0,0.9
20211218,78486002,,,,,,0.6
20200815,78646002,,18.8,,,,4.4
20220918,78562001,,,,,,2.4
20211019,78562001,,,,,,2.6
20220823,78486002,,,,,,3.1
20201127,78621001,1016.9,9.3,1.0,0.0,0.0,0.4
20200722,78620001,1021.9,9.8,0.0,0.0,0.0,6.2
20220330,78640001,1002.3,10.5,1.0,0.0,0.0,1.2
20210305,78621001,1027.5,5.1,0.0,0.0,0.0,1.9
20220921,78640001,1025.0,9.6,0.0,0.0,0.0,3.0
20200315,78005002,,8.7,,,,2.6
20210204,78562001,,,,,,0.5
20220202,78562001,,,,,,1.1
20210812,78620001,1018.8,18.2,0.0,0.0,0.0,4.7
20200829,78621001,,,,,,2.1
20200514,78005002,,6.5,,,,4.5
20210114,78486002,,,,,,0.8
20200616,78354001,,13.6,,,,4.6
20210209,78621001,1003.1,4.4,1.0,0.0,0.0,0.3
20200604,78005002,,11.8,,,,2.6
20221211,78620001,1011.2,4.8,1.0,1.0,0.0,0.3
20221201,78481001,,,,,,0.5
20220731,78481001,,,,,,5.9
20200812,78562001,,,,,,6.2
20201219,78620001,1013.7,10.6,0.0,0.0,0.0,0.1
20201127,78620001,1016.9,9.0,1.0,1.0,0.0,0.4
20201109,78640001,1021.6,13.4,1.0,1.0,0.0,0.6
20210422,78380001,,,,,,4.1
20210522,78505001,,,,,,3.9
20210422,78620001,1022.9,7.0,0.0,0.0,0.0,4.0
20200109,78562001,,,,,,0.7
20201113,78620001,1017.3,12.1,0.0,0.0,0.0,0.2
20210404,78640001,1024.2,6.8,0.0,0.0,0.0,2.3
20211108,78505001,,,,,,0.5
20201111,78380001,,,,,,0.4
20221028,78354001,,16.0,,,,2.4
20200214,78646002,,9.0,,,,1.8
20200825,78005002,,15.1,,,,4.8
20211007,78621001,1028.0,11.2,,,,1.3
20200902,78640001,1019.8,10.7,0.0,0.0,0.0,3.4
20211224,78562001,,,,,,0.0
20211024,78562001,,,,,,0.8
20220809,78646002,,13.1,,,,7.1
20220309,78640001,1020.5,7.8,0.0,0.0,0.0,1.8
20220307,78481001,,,,,,1.8
20200603,78640001,1004.6,12.7,0.0,0.0,0.0,6.4
20200120,78505001,,,,,,0.5
20211219,78640001,1031.4,8.2,1.0,1.0,0.0,0.1
20220928,78646002,,11.6,,,,1.9
20210531,78621001,1018.2,9.5,0.0,0.0,0.0,5.7
20220821,78621001,1016.3,14.5,0.0,0.0,0.0,3.9
20210819,78486002,,,,,,2.3
20220524,78640001,1010.7,10.6,0.0,0.0,0.0,3.9
20200315,78640001,1013.5,9.1,0.0,0.0,0.0,2.6
20220822,78505001,,,,,,3.9
20201010,78646002,,9.9,,,,2.0
20210724,78486002,,,,,,4.6
20220329,78005002,,10.1,,,,2.3
20220927,78380001,,,,,,1.4
20210715,78354001,,15.9,,,,4.3
20220413,78380001,,,,,,1.7
20220114,78354001,,6.2,,,,0.4
20200813,78354001,,20.6,,,,4.7
20210710,78505001,,,,,,2.0
20210510,78505001,,,,,,3.8
20200919,78354001,,17.7,,,,4.3
20220605,78646002,,17.7,,,,3.6
20211012,78620001,1025.2,10.7,1.0,1.0,0.0,0.9
20200520,78380001,,,,,,4.7
20210213,78354001,,2.6,,,,1.3
20210526,78620001,1016.7,11.0,0.0,0.0,0.0,2.8
20210128,78621001,1007.8,12.3,1.0,0.0,0.0,0.4
20201017,78562001,,,,,,1.0
20200608,78621001,1016.2,11.4,0.0,0.0,0.0,3.4
20201004,78562001,,,,,,1.9
20201122,78640001,1029.6,8.5,0.0,0.0,0.0,0.5
20200629,78354001,,10.3,,,,5.5
20220131,78621001,1024.5,6.5,0.0,0.0,0.0,1.5
20200908,78621001,1026.7,15.2,0.0,0.0,0.0,3.2
20210124,78486002,,,,,,0.0
20220616,78481001,,,,,,6.6
20220720,78621001,1019.0,19.1,,,,2.6
20220412,78621001,1009.1,10.7,0.0,0.0,0.0,3.6
20220105,78481001,,,,,,1.0
20210214,78620001,1031.6,3.5,0.0,0.0,0.0,1.2
20200102,78005002,,10.0,,,,0.1
20201210,78380001,,,,,,0.6
20210104,78640001,1013.5,6.3,1.0,0.0,0.0,0.7
20200831,78620001,1020.5,11.1,0.0,0.0,0.0,3.2
20220609,78646002,,12.8,,,,4.8
20200918,78486002,,,,,,4.5
20210105,78621001,1015.0,6.4,1.0,0.0,0.0,0.2
20220311,78640001,1010.8,9.1,0.0,0.0,0.0,1.3
20200106,78646002,,7.1,,,,0.3
20200604,78640001,1001.5,12.6,0.0,0.0,0.0,2.1
20200914,78380001,,,,,,5.5
20210110,78646002,,5.6,,,,0.5
20210914,78505001,,,,,,2.3
20210819,78646002,,14.9,,,,2.5
20200322,78562001,,,,,,3.2
20220726,78486002,,,,,,3.6
20211105,78380001,,,,,,1.1
20210505,78621001,1012.4,7.3,0.0,0.0,0.0,2.8
20211128,78380001,,,,,,0.7
20220625,78354001,,15.0,,,,2.2
20221009,78486002,,,,,,1.4
20200531,78621001,1018.7,8.8,0.0,0.0,0.0,6.2
20220104,78380001,,,,,,0.9
20220310,78380001,,,,,,2.2
20220812,78354001,,10.4,,,,7.5
20220714,78380001,,,,,,7.8
20200621,78354001,,14.7,,,,3.5
20220612,78486002,,,,,,5.2
20210615,78380001,,,,,,5.4
20210412,78640001,1029.6,6.1,0.0,0.0,0.0,2.0
20200402,78646002,,6.0,,,,2.6
20200308,78005002,,9.1,,,,1.5
20211214,78005002,,9.4,,,,0.2
20210709,78621001,1022.4,14.5,0.0,0.0,0.0,2.6
20211231,78640001,1023.7,11.7,1.0,0.0,0.0,0.8
20221126,78486002,,,,,,0.2
20220917,78354001,,8.4,,,,2.6
20220823,78505001,,,,,,3.7
20210114,78640001,1016.7,9.9,0.0,0.0,0.0,1.2
20200215,78380001,,,,,,1.8
20210725,78486002,,,,,,3.2
20220228,78380001,,,,,,1.8
20200119,78621001,1041.1,6.4,0.0,0.0,0.0,0.7
20210830,78505001,,,,,,3.1
20200101,78640001,1031.0,7.1,0.0,1.0,0.0,0.1
20220923,78005002,,10.8,,,,2.1
20200226,78646002,,6.6,,,,1.5
20220320,78620001,1026.7,5.3,0.0,0.0,0.0,2.4
20210625,78005002,,15.5,,,,1.8
20200317,78562001,,,,,,1.7
20200120,78646002,,6.2,,,,0.7
20221110,78562001,,,,,,0.4
20211228,78646002,,10.5,,,,1.4
20220516,78380001,,,,,,5.4
20211005,78646002,,12.4,,,,2.1
20220219,78005002,,6.9,,,,1.5
20221223,78640001,1009.4,13.0,0.0,0.0,0.0,0.9
20221225,78620001,1012.4,12.0,1.0,1.0,0.0,0.6
20220121,78562001,,,,,,0.5
20220130,78005002,,8.1,,,,0.6
20221219,78620001,1017.9,9.2,0.0,0.0,0.0,0.6
20200318,78380001,,,,,,2.3
20201212,78562001,,,,,,0.5
20210819,78562001,,,,,,2.4
20200221,78354001,,7.0,,,,1.3
20221128,78505001,,,,,,0.5
20210702,78646002,,16.9,,,,4.4
20200525,78640001,1033.6,11.5,0.0,0.0,0.0,4.6
20200623,78005002,,12.8,,,,5.7
20220304,78620001,1018.7,9.4,1.0,0.0,0.0,1.0
20210509,78640001,1000.8,13.4,0.0,0.0,0.0,5.7
20220211,78646002,,6.5,,,,0.7
20220102,78005002,,11.5,,,,0.7
20220403,78005002,,4.8,,,,2.3
20221118,78486002,,,,,,0.9
20200326,78620001,1018.0,3.7,0.0,0.0,0.0,3.9
20210216,78640001,1017.9,,0.0,0.0,0.0,1.1
20210622,78354001,,14.7,,,,1.3
20200622,78380001,,,,,,4.8
20210403,78354001,,6.0,,,,2.8
20220215,78621001,1014.7,8.9,0.0,0.0,0.0,0.7
20211216,78481001,,,,,,0.4
20200810,78621001,1012.8,16.8,,,,6.6
20220923,78481001,,,,,,2.5
20221119,78562001,,,,,,0.4
20220705,78354001,,12.4,,,,5.0
20220723,78486002,,,,,,4.0
20201121,78562001,,,,,,0.5
20200612,78620001,1003.3,14.1,0.0,0.0,0.0,3.0
20220506,78354001,,11.0,,,,3.7
20201007,78620001,1017.2,12.1,0.0,0.0,0.0,2.2
20200127,78354001,,9.9,,,,0.4
20220102,78621001,1018.8,11.0,0.0,0.0,0.0,1.3
20200809,78621001,1014.0,15.6,0.0,0.0,0.0,8.3
20201005,78505001,,,,,,0.9
20220410,78562001,,,,,,2.2
20211218,78562001,,,,,,0.5
20211111,78640001,1024.9,7.3,1.0,1.0,,0.4
20211022,78486002,,,,,,0.5
20221123,78380001,,,,,,0.7
20200203,78620001,1016.9,11.5,0.0,0.0,0.0,1.2
20200807,78354001,,12.9,,,,7.5
20220530,78620001,1013.1,8.3,0.0,0.0,0.0,4.1
20200513,78640001,1012.5,6.6,0.0,0.0,0.0,4.5
20211031,78621001,1001.6,12.4,1.0,1.0,0.0,0.9
20220922,78486002,,,,,,2.2
20200818,78005002,,15.8,,,,4.1
20210513,78640001,1007.8,10.1,0.0,0.0,0.0,2.7
20211122,78562001,,,,,,1.0
20200701,78621001,1009.9,17.3,0.0,0.0,0.0,3.5
20200401,78380001,,,,,,3.5
20201025,78354001,,11.4,,,,0.9
20211209,78505001,,,,,,0.6
20200212,78354001,,7.1,,,,1.4
20200809,78646002,,16.0,,,,8.9
20221101,78640001,1018.1,11.2,0.0,0.0,0.0,1.6
20210812,78354001,,17.1,,,,4.6
20221015,78505001,,,,,,1.8
20210823,78380001,,,,,,2.4
20201228,78562001,,,,,,0.6
20220101,78620001,1024.0,10.4,1.0,1.0,0.0,0.6
20210822,78505001,,,,,,3.9
20200225,78486002,,,,,,
20220518,78354001,,15.9,,,,4.8
20200807,78505001,,,,,,7.1
20211127,78646002,,7.0,,,,0.4
20210718,78620001,1022.3,17.2,0.0,0.0,0.0,6.0
20220819,78640001,1017.7,17.5,0.0,0.0,0.0,2.7
20200311,78640001,1017.0,11.8,0.0,0.0,0.0,2.6
20201126,78640001,1019.9,8.5,1.0,1.0,0.0,0.5
20210309,78354001,,6.2,,,,1.6
20200921,78621001,1015.2,10.3,,0.0,,3.8
20200628,78646002,,12.6,,,,5.8
20210131,78621001,995.2,10.1,1.0,1.0,0.0,0.1
20200707,78640001,1021.3,10.5,0.0,0.0,0.0,5.0
20220117,78621001,1038.0,8.1,1.0,1.0,0.0,0.3
20211123,78620001,1028.4,6.0,0.0,0.0,0.0,1.3
20220815,78640001,1006.1,17.6,0.0,0.0,0.0,3.2
20221206,78005002,,6.8,,,,0.2
20211010,78354001,,11.1,,,,1.2
20221202,78481001,,,,,,0.5
20210330,78646002,,8.5,,,,3.1
20210607,78380001,,,,,,4.5
20221219,78380001,,,,,,0.6
20200322,78620001,1021.2,5.7,0.0,0.0,0.0,3.2
20221115,78505001,,,,,,0.4
20200830,78505001,,,,,,1.7
20200914,78620001,1020.6,12.6,0.0,0.0,0.0,5.3
20200820,78380001,,,,,,5.8
20200326,78562001,,,,,,3.6
20200524,78621001,1033.2,10.9,0.0,0.0,0.0,3.6
20210803,78505001,,,,,,3.1
20210301,78354001,,6.1,,,,1.7
20200331,78005002,,6.0,,,,2.6
20200622,78646002,,12.4,,,,4.5
20220918,78380001,,,,,,2.6
20201013,78354001,,10.3,,,,1.6
20210929,78621001,1023.6,10.9,,,,2.4
20220606,78640001,1017.6,12.3,1.0,0.0,0.0,4.3
20211013,78640001,1028.0,8.8,0.0,0.0,0.0,1.3
20220730,78646002,,14.4,,,,6.3
20220510,78621001,1017.9,12.6,,,,5.3
20200826,78646002,,13.0,,,,5.6
20200328,78640001,1020.7,7.6,1.0,0.0,,2.8
20200328,78354001,,7.5,,,,2.5
20221224,78380001,,,,,,0.5
20220425,78621001,1012.4,8.8,0.0,0.0,0.0,3.5
20220121,78505001,,,,,,0.6
20200721,78646002,,9.6,,,,6.8
20211110,78562001,,,,,,0.4
20210807,78486002,,,,,,2.8
20220912,78481001,,,,,,3.6
20210124,78646002,,6.0,,,,0.0
20220319,78380001,,,,,,4.0
20200701,78380001,,,,,,4.5
20220805,78486002,,,,,,5.2
20200902,78505001,,,,,,2.8
20210318,78640001,1025.6,7.6,0.0,0.0,0.0,1.0
20221128,78486002,,,,,,0.4
20220217,78486002,,,,,,2.7
20211030,78505001,,,,,,0.9
20200110,78620001,1024.5,8.6,0.0,0.0,0.0,0.9
20201114,78640001,1015.1,11.9,0.0,0.0,0.0,1.4
20211225,78562001,,,,,,0.3
20210512,78646002,,9.8,,,,2.3
20200413,78380001,,,,,,3.8
20210223,78620001,1029.4,11.7,0.0,0.0,0.0,2.2
20220519,78646002,,17.4,,,,5.6
20210214,78640001,1031.8,3.3,0.0,0.0,0.0,1.1
20200506,78646002,,9.0,,,,4.9
20200320,78646002,,10.8,,,,3.1
20201208,78621001,1004.3,6.5,1.0,0.0,0.0,0.4
20200128,78005002,,7.6,,,,0.8
20200806,78354001,,11.1,,,,6.7
20221229,78646002,,9.4,,,,1.2
20210607,78646002,,13.3,,,,4.6
20210725,78621001,1007.9,17.7,0.0,0.0,0.0,3.2
20200114,78640001,1010.1,8.8,0.0,0.0,0.0,2.1
20211216,78354001,,9.3,,,,0.6
20221013,78621001,1018.2,14.1,1.0,0.0,0.0,0.4
20221128,78005002,,9.9,,,,0.4
20210712,78380001,,,,,,2.8
20201024,78354001,,13.5,,,,1.4
20200926,78640001,1008.8,9.0,0.0,0.0,0.0,2.8
20220517,78380001,,,,,,5.5
20200528,78621001,1028.8,9.9,0.0,0.0,0.0,5.9
20210905,78486002,,,,,,3.3
20220508,78505001,,,,,,3.2
20220223,78481001,,,,,,1.0
20200707,78620001,1021.3,10.3,0.0,0.0,0.0,4.8
20200706,78005002,,10.2,,,,5.1
20220620,78620001,1014.4,15.2,1.0,0.0,0.0,3.7
20210117,78005002,,7.3,,,,0.4
20220712,78621001,1022.8,13.0,0.0,0.0,0.0,6.6
20220622,78380001,,,,,,5.5
20210915,78354001,,18.7,,,,1.6
20200203,78005002,,11.5,,,,1.3
20200123,78005002,,6.0,,,,0.0
20210816,78620001,1018.6,13.7,0.0,0.0,0.0,4.4
20210820,78354001,,14.1,,,,3.7
20220723,78620001,1019.8,18.0,1.0,1.0,0.0,4.5
20210910,78505001,,,,,,3.6
20200828,78646002,,14.2,,,,4.1
20220321,78005002,,8.1,,,,1.8
20200120,78621001,1045.8,6.3,1.0,0.0,0.0,0.6
20220414,78640001,1022.6,11.6,1.0,1.0,0.0,3.1
20200107,78621001,1028.6,10.3,1.0,1.0,0.0,0.2
20200615,78621001,1017.8,14.5,0.0,0.0,0.0,3.8
20220317,78481001,,,,,,1.7
20211031,78640001,1001.9,12.3,1.0,1.0,0.0,1.2
20220320,78354001,,5.2,,,,2.6
20200331,78620001,1025.9,5.8,0.0,0.0,0.0,3.0
20201207,78354001,,7.1,,,,0.4
20221128,78640001,1012.9,9.8,1.0,0.0,0.0,0.5
20211205,78354001,,7.7,,,,0.2
20210407,78640001,1025.0,4.7,1.0,0.0,0.0,2.3
20220829,78486002,,,,,,6.0
20200527,78354001,,11.2,,,,5.7
20201205,78621001,993.7,7.0,0.0,0.0,0.0,0.4
20210902,78640001,1022.5,12.9,1.0,0.0,0.0,4.4
20220404,78481001,,,,,,1.9
20200608,78646002,,11.6,,,,3.7
20210201,78620001,997.1,9.7,0.0,0.0,0.0,0.7
20211004,78646002,,12.4,,,,1.7
20220423,78646002,,10.8,,,,3.6
20200204,78620001,1024.8,7.3,0.0,0.0,0.0,1.6
20210130,78005002,,11.1,,,,0.5
20200930,78562001,,,,,,2.0
20220812,78620001,1014.6,10.5,0.0,0.0,0.0,8.2
20200725,78354001,,15.7,,,,4.6
20220310,78640001,1018.7,7.5,0.0,0.0,0.0,2.3
20210810,78354001,,17.0,,,,3.9
20211117,78380001,,,,,,0.8
20200517,78621001,1025.3,9.0,0.0,0.0,0.0,3.8
20211018,78562001,,,,,,0.5
20200408,78640001,1023.0,9.0,0.0,0.0,0.0,3.9
20220725,78620001,1014.3,15.0,0.0,0.0,0.0,6.9
20200301,78620001,996.5,7.7,0.0,0.0,0.0,0.5
20200911,78380001,,,,,,3.2
20200215,78505001,,,,,,1.7
20210406,78354001,,4.4,,,,1.8
20220318,78620001,1037.4,5.4,0.0,0.0,0.0,3.5
20210627,78354001,,18.3,,,,2.4
20220923,78380001,,,,,,2.5
20220906,78486002,,,,,,3.6
20220203,78505001,,,,,,0.8
20220921,78354001,,9.9,,,,2.5
20221010,78621001,1017.8,13.3,0.0,0.0,0.0,1.6
20220313,78646002,,8.9,,,,1.6
20200210,78620001,1008.5,8.3,0.0,0.0,0.0,2.3
20220628,78640001,1018.6,11.5,0.0,0.0,0.0,6.0
20200712,78380001,,,,,,5.8
20201106,78620001,1026.8,8.3,0.0,0.0,0.0,1.2
20210430,78005002,,7.1,,,,2.7
20200722,78380001,,,,,,6.3
20220925,78486002,,,,,,2.9
20211019,78354001,,15.0,,,,2.8
20220714,78354001,,14.4,,,,7.5
20200803,78646002,,11.9,,,,5.6
20221019,78505001,,,,,,1.9
